0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;classe
0.23976408;0.6560833;1.4324402e-06;0.2703546;0.6414217;-0.035485655;0.2997971;0.65923756;-0.054891117;0.32042503;0.6868971;-0.059985824;0.33958083;0.70638794;-0.06883644;0.2744336;0.6933443;-0.09769609;0.30680263;0.72853976;-0.10784741;0.32954004;0.72881687;-0.09869187;0.34473374;0.7225349;-0.084553696;0.2629392;0.7164281;-0.073823646;0.30369326;0.74335057;-0.07485719;0.32329905;0.731795;-0.05178487;0.33110836;0.7155775;-0.034352157;0.25588027;0.7304119;-0.04807018;0.294631;0.74865824;-0.049737442;0.30885047;0.7326203;-0.034035463;0.3119915;0.7153567;-0.02169366;0.25247625;0.7400876;-0.024924384;0.2855209;0.7489821;-0.022575382;0.2975478;0.7372808;-0.0123625;0.2997155;0.7241628;-0.0040700496;t
0.23976408;0.6560833;1.4324402e-06;0.2703546;0.6414217;-0.035485655;0.2997971;0.65923756;-0.054891117;0.32042503;0.6868971;-0.059985824;0.33958083;0.70638794;-0.06883644;0.2744336;0.6933443;-0.09769609;0.30680263;0.72853976;-0.10784741;0.32954004;0.72881687;-0.09869187;0.34473374;0.7225349;-0.084553696;0.2629392;0.7164281;-0.073823646;0.30369326;0.74335057;-0.07485719;0.32329905;0.731795;-0.05178487;0.33110836;0.7155775;-0.034352157;0.25588027;0.7304119;-0.04807018;0.294631;0.74865824;-0.049737442;0.30885047;0.7326203;-0.034035463;0.3119915;0.7153567;-0.02169366;0.25247625;0.7400876;-0.024924384;0.2855209;0.7489821;-0.022575382;0.2975478;0.7372808;-0.0123625;0.2997155;0.7241628;-0.0040700496;t
0.23976408;0.6560833;1.4324402e-06;0.2703546;0.6414217;-0.035485655;0.2997971;0.65923756;-0.054891117;0.32042503;0.6868971;-0.059985824;0.33958083;0.70638794;-0.06883644;0.2744336;0.6933443;-0.09769609;0.30680263;0.72853976;-0.10784741;0.32954004;0.72881687;-0.09869187;0.34473374;0.7225349;-0.084553696;0.2629392;0.7164281;-0.073823646;0.30369326;0.74335057;-0.07485719;0.32329905;0.731795;-0.05178487;0.33110836;0.7155775;-0.034352157;0.25588027;0.7304119;-0.04807018;0.294631;0.74865824;-0.049737442;0.30885047;0.7326203;-0.034035463;0.3119915;0.7153567;-0.02169366;0.25247625;0.7400876;-0.024924384;0.2855209;0.7489821;-0.022575382;0.2975478;0.7372808;-0.0123625;0.2997155;0.7241628;-0.0040700496;t
0.23976408;0.6560833;1.4324402e-06;0.2703546;0.6414217;-0.035485655;0.2997971;0.65923756;-0.054891117;0.32042503;0.6868971;-0.059985824;0.33958083;0.70638794;-0.06883644;0.2744336;0.6933443;-0.09769609;0.30680263;0.72853976;-0.10784741;0.32954004;0.72881687;-0.09869187;0.34473374;0.7225349;-0.084553696;0.2629392;0.7164281;-0.073823646;0.30369326;0.74335057;-0.07485719;0.32329905;0.731795;-0.05178487;0.33110836;0.7155775;-0.034352157;0.25588027;0.7304119;-0.04807018;0.294631;0.74865824;-0.049737442;0.30885047;0.7326203;-0.034035463;0.3119915;0.7153567;-0.02169366;0.25247625;0.7400876;-0.024924384;0.2855209;0.7489821;-0.022575382;0.2975478;0.7372808;-0.0123625;0.2997155;0.7241628;-0.0040700496;t
0.23976408;0.6560833;1.4324402e-06;0.2703546;0.6414217;-0.035485655;0.2997971;0.65923756;-0.054891117;0.32042503;0.6868971;-0.059985824;0.33958083;0.70638794;-0.06883644;0.2744336;0.6933443;-0.09769609;0.30680263;0.72853976;-0.10784741;0.32954004;0.72881687;-0.09869187;0.34473374;0.7225349;-0.084553696;0.2629392;0.7164281;-0.073823646;0.30369326;0.74335057;-0.07485719;0.32329905;0.731795;-0.05178487;0.33110836;0.7155775;-0.034352157;0.25588027;0.7304119;-0.04807018;0.294631;0.74865824;-0.049737442;0.30885047;0.7326203;-0.034035463;0.3119915;0.7153567;-0.02169366;0.25247625;0.7400876;-0.024924384;0.2855209;0.7489821;-0.022575382;0.2975478;0.7372808;-0.0123625;0.2997155;0.7241628;-0.0040700496;u
0.23976408;0.6560833;1.4324402e-06;0.2703546;0.6414217;-0.035485655;0.2997971;0.65923756;-0.054891117;0.32042503;0.6868971;-0.059985824;0.33958083;0.70638794;-0.06883644;0.2744336;0.6933443;-0.09769609;0.30680263;0.72853976;-0.10784741;0.32954004;0.72881687;-0.09869187;0.34473374;0.7225349;-0.084553696;0.2629392;0.7164281;-0.073823646;0.30369326;0.74335057;-0.07485719;0.32329905;0.731795;-0.05178487;0.33110836;0.7155775;-0.034352157;0.25588027;0.7304119;-0.04807018;0.294631;0.74865824;-0.049737442;0.30885047;0.7326203;-0.034035463;0.3119915;0.7153567;-0.02169366;0.25247625;0.7400876;-0.024924384;0.2855209;0.7489821;-0.022575382;0.2975478;0.7372808;-0.0123625;0.2997155;0.7241628;-0.0040700496;u
0.23976408;0.6560833;1.4324402e-06;0.2703546;0.6414217;-0.035485655;0.2997971;0.65923756;-0.054891117;0.32042503;0.6868971;-0.059985824;0.33958083;0.70638794;-0.06883644;0.2744336;0.6933443;-0.09769609;0.30680263;0.72853976;-0.10784741;0.32954004;0.72881687;-0.09869187;0.34473374;0.7225349;-0.084553696;0.2629392;0.7164281;-0.073823646;0.30369326;0.74335057;-0.07485719;0.32329905;0.731795;-0.05178487;0.33110836;0.7155775;-0.034352157;0.25588027;0.7304119;-0.04807018;0.294631;0.74865824;-0.049737442;0.30885047;0.7326203;-0.034035463;0.3119915;0.7153567;-0.02169366;0.25247625;0.7400876;-0.024924384;0.2855209;0.7489821;-0.022575382;0.2975478;0.7372808;-0.0123625;0.2997155;0.7241628;-0.0040700496;v
0.23976408;0.6560833;1.4324402e-06;0.2703546;0.6414217;-0.035485655;0.2997971;0.65923756;-0.054891117;0.32042503;0.6868971;-0.059985824;0.33958083;0.70638794;-0.06883644;0.2744336;0.6933443;-0.09769609;0.30680263;0.72853976;-0.10784741;0.32954004;0.72881687;-0.09869187;0.34473374;0.7225349;-0.084553696;0.2629392;0.7164281;-0.073823646;0.30369326;0.74335057;-0.07485719;0.32329905;0.731795;-0.05178487;0.33110836;0.7155775;-0.034352157;0.25588027;0.7304119;-0.04807018;0.294631;0.74865824;-0.049737442;0.30885047;0.7326203;-0.034035463;0.3119915;0.7153567;-0.02169366;0.25247625;0.7400876;-0.024924384;0.2855209;0.7489821;-0.022575382;0.2975478;0.7372808;-0.0123625;0.2997155;0.7241628;-0.0040700496;v
0.27421486;0.84182334;1.1933503e-06;0.31436718;0.87008995;0.0032877768;0.3281086;0.90574545;0.004964246;0.33221492;0.94112813;0.011019958;0.33470544;0.9644837;0.020773336;0.298204;0.9425115;-0.027950797;0.3149519;0.9830263;-0.0110522825;0.32339537;0.9711253;0.0046092416;0.3216195;0.95379233;0.011940802;0.27801177;0.94867957;-0.022185536;0.29764113;0.99114907;-0.0012483834;0.31020257;0.97604847;0.015964275;0.30981582;0.9562558;0.019669998;0.26339325;0.94699425;-0.012577231;0.2812358;0.98567194;0.006605362;0.29352513;0.9709759;0.021298494;0.2935095;0.9529233;0.026032643;0.25326377;0.9412451;-0.0012200999;0.2681549;0.97096395;0.014221805;0.27917647;0.96193963;0.024158442;0.28167495;0.949009;0.030093946;c
0.27421486;0.84182334;1.1933503e-06;0.31436718;0.87008995;0.0032877768;0.3281086;0.90574545;0.004964246;0.33221492;0.94112813;0.011019958;0.33470544;0.9644837;0.020773336;0.298204;0.9425115;-0.027950797;0.3149519;0.9830263;-0.0110522825;0.32339537;0.9711253;0.0046092416;0.3216195;0.95379233;0.011940802;0.27801177;0.94867957;-0.022185536;0.29764113;0.99114907;-0.0012483834;0.31020257;0.97604847;0.015964275;0.30981582;0.9562558;0.019669998;0.26339325;0.94699425;-0.012577231;0.2812358;0.98567194;0.006605362;0.29352513;0.9709759;0.021298494;0.2935095;0.9529233;0.026032643;0.25326377;0.9412451;-0.0012200999;0.2681549;0.97096395;0.014221805;0.27917647;0.96193963;0.024158442;0.28167495;0.949009;0.030093946;z
0.27421486;0.84182334;1.1933503e-06;0.31436718;0.87008995;0.0032877768;0.3281086;0.90574545;0.004964246;0.33221492;0.94112813;0.011019958;0.33470544;0.9644837;0.020773336;0.298204;0.9425115;-0.027950797;0.3149519;0.9830263;-0.0110522825;0.32339537;0.9711253;0.0046092416;0.3216195;0.95379233;0.011940802;0.27801177;0.94867957;-0.022185536;0.29764113;0.99114907;-0.0012483834;0.31020257;0.97604847;0.015964275;0.30981582;0.9562558;0.019669998;0.26339325;0.94699425;-0.012577231;0.2812358;0.98567194;0.006605362;0.29352513;0.9709759;0.021298494;0.2935095;0.9529233;0.026032643;0.25326377;0.9412451;-0.0012200999;0.2681549;0.97096395;0.014221805;0.27917647;0.96193963;0.024158442;0.28167495;0.949009;0.030093946;z
0.27421486;0.84182334;1.1933503e-06;0.31436718;0.87008995;0.0032877768;0.3281086;0.90574545;0.004964246;0.33221492;0.94112813;0.011019958;0.33470544;0.9644837;0.020773336;0.298204;0.9425115;-0.027950797;0.3149519;0.9830263;-0.0110522825;0.32339537;0.9711253;0.0046092416;0.3216195;0.95379233;0.011940802;0.27801177;0.94867957;-0.022185536;0.29764113;0.99114907;-0.0012483834;0.31020257;0.97604847;0.015964275;0.30981582;0.9562558;0.019669998;0.26339325;0.94699425;-0.012577231;0.2812358;0.98567194;0.006605362;0.29352513;0.9709759;0.021298494;0.2935095;0.9529233;0.026032643;0.25326377;0.9412451;-0.0012200999;0.2681549;0.97096395;0.014221805;0.27917647;0.96193963;0.024158442;0.28167495;0.949009;0.030093946;z
0.28148177;0.8656896;2.5218344e-06;0.31661358;0.88185537;-0.00661414;0.3325837;0.9116328;-0.018143563;0.34036317;0.94233173;-0.024128541;0.34571335;0.96546245;-0.02994801;0.30693185;0.93401575;-0.061707307;0.32317072;0.97695076;-0.054293137;0.33057564;0.96248287;-0.034864243;0.32951337;0.9465449;-0.024037773;0.28718445;0.9409217;-0.0566708;0.3064006;0.9827384;-0.045821223;0.3143914;0.96750885;-0.022588605;0.31014737;0.9502999;-0.015257832;0.2717198;0.94218117;-0.047191657;0.2888849;0.9821592;-0.03344529;0.2974905;0.9657927;-0.011163371;0.2945486;0.9488856;-0.0046953764;0.2592964;0.93933237;-0.03785689;0.272262;0.9715004;-0.026296698;0.28125727;0.9604958;-0.016105948;0.2818138;0.94693273;-0.013423474;c
0.28148177;0.8656896;2.5218344e-06;0.31661358;0.88185537;-0.00661414;0.3325837;0.9116328;-0.018143563;0.34036317;0.94233173;-0.024128541;0.34571335;0.96546245;-0.02994801;0.30693185;0.93401575;-0.061707307;0.32317072;0.97695076;-0.054293137;0.33057564;0.96248287;-0.034864243;0.32951337;0.9465449;-0.024037773;0.28718445;0.9409217;-0.0566708;0.3064006;0.9827384;-0.045821223;0.3143914;0.96750885;-0.022588605;0.31014737;0.9502999;-0.015257832;0.2717198;0.94218117;-0.047191657;0.2888849;0.9821592;-0.03344529;0.2974905;0.9657927;-0.011163371;0.2945486;0.9488856;-0.0046953764;0.2592964;0.93933237;-0.03785689;0.272262;0.9715004;-0.026296698;0.28125727;0.9604958;-0.016105948;0.2818138;0.94693273;-0.013423474;d
0.78780943;0.57576704;-3.7540874e-05;0.77745193;0.59902614;-0.0555454;0.7816294;0.60536766;-0.10323009;0.78762895;0.59569454;-0.14325963;0.79122376;0.58100384;-0.18795814;0.79530096;0.6344501;-0.13384119;0.80991185;0.662791;-0.17891473;0.8125744;0.68080866;-0.21462467;0.81992495;0.7019074;-0.24451949;0.8107645;0.6105056;-0.11939986;0.8267151;0.6178983;-0.1645302;0.83085907;0.6228982;-0.19428761;0.83788174;0.633043;-0.22227675;0.8252202;0.585468;-0.10339808;0.85204035;0.5862715;-0.14317346;0.86827075;0.58987993;-0.17198536;0.88140863;0.59845436;-0.19802243;0.8381544;0.56493104;-0.08949788;0.86237586;0.5672245;-0.11304712;0.8762841;0.56949854;-0.1285813;0.8877102;0.57883394;-0.14625227;p
0.27847046;0.6020423;-1.1256262e-05;0.2673475;0.5276489;0.04666871;0.27645004;0.47614467;0.050694346;0.29008296;0.44247204;0.052144412;0.29750264;0.4224757;0.05768407;0.31010672;0.4555728;-0.049913682;0.36096397;0.39995405;-0.044260062;0.37218884;0.40165737;-0.022063475;0.36945474;0.41142797;-0.005136837;0.3250906;0.48961693;-0.06894081;0.38700736;0.43695858;-0.050314903;0.38588738;0.43882138;-0.004205491;0.37450224;0.45455307;0.017482817;0.33711666;0.53125644;-0.07809759;0.39144126;0.49104923;-0.04495792;0.38108987;0.49853665;0.011211534;0.3660049;0.511597;0.035540357;0.34616712;0.5745219;-0.08589599;0.38728178;0.54867333;-0.049979158;0.37746602;0.5509045;-0.005923719;0.3651972;0.5562947;0.021497361;v
0.28653514;0.5379039;-2.0777923e-05;0.2830288;0.47375664;0.04359527;0.2909354;0.43834573;0.046132468;0.30195275;0.4209115;0.0458779;0.3082592;0.41713575;0.0497681;0.29647827;0.44364992;-0.045740947;0.34517014;0.40312374;-0.040889826;0.36442065;0.4118979;-0.021284271;0.36502826;0.4266356;-0.008767673;0.3054128;0.47975197;-0.06852535;0.37442333;0.43260515;-0.060453653;0.38239565;0.44158202;-0.023300977;0.37240905;0.46145812;-0.0077663357;0.3197276;0.51767427;-0.0810616;0.38513884;0.48744732;-0.05621944;0.3810081;0.5019505;-0.0009503978;0.36642614;0.515148;0.022343285;0.33781415;0.5551672;-0.09289006;0.3856027;0.5398816;-0.06596575;0.3793213;0.5467683;-0.027427759;0.3676625;0.55164;-0.002958761;v
0.31041795;0.6952106;-2.6640813e-05;0.30890715;0.61455566;0.038051892;0.32720888;0.5587273;0.048754346;0.343835;0.5326345;0.052435108;0.34771705;0.5218622;0.0568627;0.3746187;0.5582614;-0.0002806839;0.41689128;0.52413744;0.015443265;0.42351085;0.5322743;0.03159716;0.42076734;0.5397016;0.035459723;0.38989136;0.5913089;-0.018250858;0.43777663;0.58783585;0.0072681783;0.42550486;0.6053642;0.019344911;0.4090105;0.61732817;0.016010797;0.40039688;0.6311492;-0.027621336;0.43931696;0.6340816;-0.0015482366;0.41852957;0.6532802;0.013972135;0.3997531;0.66627383;0.011257647;0.40622598;0.67508984;-0.035470866;0.4351671;0.6824056;-0.014313814;0.41647753;0.6911115;0.002548923;0.39785847;0.6955601;0.010566839;x
0.17190766;0.46746284;-4.9259354e-05;0.21694589;0.44009066;-0.0060412055;0.24784577;0.4025487;-0.021944381;0.26543528;0.3660809;-0.046453502;0.28271428;0.3330477;-0.07310248;0.2552386;0.31155747;-0.0021461206;0.2854602;0.26336628;-0.048412967;0.30898067;0.2526511;-0.09363897;0.32705536;0.25567636;-0.12356723;0.23435651;0.3004992;-0.029720915;0.2702044;0.2463317;-0.081322886;0.29557914;0.24641055;-0.12797244;0.3183441;0.25577557;-0.15706933;0.20883457;0.3012;-0.06056871;0.23744228;0.2466257;-0.11550208;0.2625197;0.24810465;-0.14833978;0.28550732;0.261405;-0.1657305;0.17885634;0.31014198;-0.09105623;0.19959806;0.25888923;-0.14397638;0.2263903;0.25282022;-0.17142007;0.2540924;0.25614142;-0.18789272;y
0.17190766;0.46746284;-4.9259354e-05;0.21694589;0.44009066;-0.0060412055;0.24784577;0.4025487;-0.021944381;0.26543528;0.3660809;-0.046453502;0.28271428;0.3330477;-0.07310248;0.2552386;0.31155747;-0.0021461206;0.2854602;0.26336628;-0.048412967;0.30898067;0.2526511;-0.09363897;0.32705536;0.25567636;-0.12356723;0.23435651;0.3004992;-0.029720915;0.2702044;0.2463317;-0.081322886;0.29557914;0.24641055;-0.12797244;0.3183441;0.25577557;-0.15706933;0.20883457;0.3012;-0.06056871;0.23744228;0.2466257;-0.11550208;0.2625197;0.24810465;-0.14833978;0.28550732;0.261405;-0.1657305;0.17885634;0.31014198;-0.09105623;0.19959806;0.25888923;-0.14397638;0.2263903;0.25282022;-0.17142007;0.2540924;0.25614142;-0.18789272;e
0.17190766;0.46746284;-4.9259354e-05;0.21694589;0.44009066;-0.0060412055;0.24784577;0.4025487;-0.021944381;0.26543528;0.3660809;-0.046453502;0.28271428;0.3330477;-0.07310248;0.2552386;0.31155747;-0.0021461206;0.2854602;0.26336628;-0.048412967;0.30898067;0.2526511;-0.09363897;0.32705536;0.25567636;-0.12356723;0.23435651;0.3004992;-0.029720915;0.2702044;0.2463317;-0.081322886;0.29557914;0.24641055;-0.12797244;0.3183441;0.25577557;-0.15706933;0.20883457;0.3012;-0.06056871;0.23744228;0.2466257;-0.11550208;0.2625197;0.24810465;-0.14833978;0.28550732;0.261405;-0.1657305;0.17885634;0.31014198;-0.09105623;0.19959806;0.25888923;-0.14397638;0.2263903;0.25282022;-0.17142007;0.2540924;0.25614142;-0.18789272;y
0.17190766;0.46746284;-4.9259354e-05;0.21694589;0.44009066;-0.0060412055;0.24784577;0.4025487;-0.021944381;0.26543528;0.3660809;-0.046453502;0.28271428;0.3330477;-0.07310248;0.2552386;0.31155747;-0.0021461206;0.2854602;0.26336628;-0.048412967;0.30898067;0.2526511;-0.09363897;0.32705536;0.25567636;-0.12356723;0.23435651;0.3004992;-0.029720915;0.2702044;0.2463317;-0.081322886;0.29557914;0.24641055;-0.12797244;0.3183441;0.25577557;-0.15706933;0.20883457;0.3012;-0.06056871;0.23744228;0.2466257;-0.11550208;0.2625197;0.24810465;-0.14833978;0.28550732;0.261405;-0.1657305;0.17885634;0.31014198;-0.09105623;0.19959806;0.25888923;-0.14397638;0.2263903;0.25282022;-0.17142007;0.2540924;0.25614142;-0.18789272;y
0.30041853;0.7515333;-4.3980268e-05;0.37479708;0.72827244;-0.07944959;0.42466483;0.66988915;-0.13475813;0.4402985;0.60801494;-0.17367397;0.44646227;0.5507262;-0.208498;0.4040243;0.6311104;-0.14855249;0.41578186;0.57113814;-0.24127562;0.41384295;0.54545087;-0.27720395;0.41695637;0.5156977;-0.29509208;0.35674772;0.61498076;-0.13684516;0.36381307;0.55087996;-0.24941136;0.36096892;0.5699246;-0.27297196;0.37241957;0.56199455;-0.27908027;0.3059471;0.6063303;-0.13294488;0.3069924;0.54468435;-0.23834935;0.3148839;0.5913075;-0.22867379;0.33089083;0.60395646;-0.20009594;0.25523955;0.60807467;-0.13158888;0.25630358;0.5541;-0.20754921;0.2741409;0.5913652;-0.20912497;0.29219565;0.61338633;-0.19068316;a
0.18670253;0.7152574;-6.367869e-05;0.26316586;0.6646689;-0.05028357;0.31120363;0.58871996;-0.083497055;0.32405508;0.5063176;-0.11919327;0.30933994;0.45479733;-0.13369393;0.2618732;0.5060933;-0.0010312257;0.2620842;0.4406219;-0.07792926;0.257697;0.5121913;-0.0894646;0.2632833;0.5341677;-0.06663337;0.21766028;0.5056518;-0.0020337426;0.21540827;0.4411571;-0.10402985;0.21525194;0.53090835;-0.11821736;0.22472754;0.5367333;-0.08054147;0.17586692;0.51646674;-0.014438632;0.16895273;0.4536262;-0.09976316;0.17591959;0.53435546;-0.103974134;0.18664503;0.54562926;-0.066267006;0.13601789;0.5353134;-0.03156468;0.1321274;0.4764083;-0.067328125;0.14318638;0.52944016;-0.065267034;0.1503059;0.54780036;-0.033022616;a
